,date,sales,station
36387,2024-09-28,354.11040200294303,Chelmsford
36388,2024-09-29,353.88069515749714,Chelmsford
36389,2024-09-30,354.2551340683458,Chelmsford
36390,2024-10-01,355.91422624858876,Chelmsford
36391,2024-10-02,354.77416936697216,Chelmsford
36392,2024-10-03,354.73567179259146,Chelmsford
36393,2024-10-04,354.0740429318882,Chelmsford
36394,2024-10-05,353.0033684577968,Chelmsford
36395,2024-10-06,352.33916493683705,Chelmsford
36396,2024-10-07,352.61128885831647,Chelmsford
36397,2024-10-08,354.21411616058134,Chelmsford
36398,2024-10-09,353.59532835952047,Chelmsford
36399,2024-10-10,353.4625353121704,Chelmsford
36400,2024-10-11,352.85443501729634,Chelmsford
36401,2024-10-12,350.2289720701171,Chelmsford
36402,2024-10-13,350.20373604807224,Chelmsford
36403,2024-10-14,350.09384892625303,Chelmsford
36404,2024-10-15,350.1283245204541,Chelmsford
36405,2024-10-16,349.6243446692552,Chelmsford
36406,2024-10-17,349.7451944698949,Chelmsford
36407,2024-10-18,348.9285010072955,Chelmsford
36408,2024-10-19,347.1221172456749,Chelmsford
36409,2024-10-20,348.2983975896316,Chelmsford
36410,2024-10-21,347.82197393577,Chelmsford
36411,2024-10-22,349.71304436574786,Chelmsford
36412,2024-10-23,350.36290826444963,Chelmsford
36413,2024-10-24,350.323213304305,Chelmsford
36414,2024-10-25,349.8085215479971,Chelmsford
36415,2024-10-26,348.96238728916927,Chelmsford
36416,2024-10-27,348.8308718428642,Chelmsford
36417,2024-10-28,347.9835061617283,Chelmsford
36418,2024-10-29,349.26924475668204,Chelmsford
36419,2024-10-30,349.92804802617763,Chelmsford
36420,2024-10-31,351.412020067469,Chelmsford
36421,2024-11-01,351.54260824586487,Chelmsford
36422,2024-11-02,350.9450798393036,Chelmsford
36423,2024-11-03,349.30679106360543,Chelmsford
36424,2024-11-04,349.13615754125044,Chelmsford
36425,2024-11-05,349.2998932138708,Chelmsford
36426,2024-11-06,350.565809549657,Chelmsford
36427,2024-11-07,350.22855485401885,Chelmsford
36428,2024-11-08,349.694954178182,Chelmsford
36429,2024-11-09,349.3580676242187,Chelmsford
36430,2024-11-10,347.2116888743603,Chelmsford
36431,2024-11-11,345.9447458794926,Chelmsford
36432,2024-11-12,346.18426217684987,Chelmsford
36433,2024-11-13,347.0661546951383,Chelmsford
36434,2024-11-14,346.85469638905687,Chelmsford
36435,2024-11-15,345.66639602492813,Chelmsford
36436,2024-11-16,345.1180975115774,Chelmsford
36437,2024-11-17,345.1692460709823,Chelmsford
36438,2024-11-18,345.29806670269835,Chelmsford
36439,2024-11-19,344.6777024122084,Chelmsford
36440,2024-11-20,346.5544297381629,Chelmsford
36441,2024-11-21,345.432319165265,Chelmsford
36442,2024-11-22,345.7508993688068,Chelmsford
36443,2024-11-23,344.90282204103113,Chelmsford
36444,2024-11-24,344.65475088006417,Chelmsford
36445,2024-11-25,344.55022689349533,Chelmsford
36446,2024-11-26,345.5062354152087,Chelmsford
36447,2024-11-27,346.51945107955623,Chelmsford
36448,2024-11-28,346.95230233738926,Chelmsford
36449,2024-11-29,346.00414916900104,Chelmsford
36450,2024-11-30,344.6194228209495,Chelmsford
36451,2024-12-01,345.2113607552853,Chelmsford
36452,2023-01-01,306.53590440227526,Gatwick Airport
36453,2023-01-02,306.3299381886638,Gatwick Airport
36454,2023-01-03,306.45154732516386,Gatwick Airport
36455,2023-01-04,306.822956190726,Gatwick Airport
36456,2023-01-05,306.9845164350699,Gatwick Airport
36457,2023-01-06,305.59593937287275,Gatwick Airport
36458,2023-01-07,305.05185643608485,Gatwick Airport
36459,2023-01-08,306.32273917057375,Gatwick Airport
36460,2023-01-09,306.752655932597,Gatwick Airport
36461,2023-01-10,307.8445724125378,Gatwick Airport
36462,2023-01-11,308.334316833262,Gatwick Airport
36463,2023-01-12,308.01916786140424,Gatwick Airport
36464,2023-01-13,307.39838732992996,Gatwick Airport
36465,2023-01-14,307.16610675369,Gatwick Airport
36466,2023-01-15,306.1818993559162,Gatwick Airport
36467,2023-01-16,306.7234543788383,Gatwick Airport
36468,2023-01-17,308.6885066930527,Gatwick Airport
36469,2023-01-18,309.5512488505566,Gatwick Airport
36470,2023-01-19,310.0784328468179,Gatwick Airport
36471,2023-01-20,309.1555829010376,Gatwick Airport
36472,2023-01-21,306.99144997635074,Gatwick Airport
36473,2023-01-22,307.9160786379917,Gatwick Airport
36474,2023-01-23,308.94172578624455,Gatwick Airport
36475,2023-01-24,309.2825351660418,Gatwick Airport
36476,2023-01-25,310.43224958470273,Gatwick Airport
36477,2023-01-26,310.2050087334456,Gatwick Airport
36478,2023-01-27,309.1581997813176,Gatwick Airport
36479,2023-01-28,306.8381750165848,Gatwick Airport
36480,2023-01-29,307.2370684791416,Gatwick Airport
36481,2023-01-30,307.60575416758286,Gatwick Airport
36482,2023-01-31,308.45616425563634,Gatwick Airport
36483,2023-02-01,308.584291867992,Gatwick Airport
36484,2023-02-02,308.3063028208697,Gatwick Airport
36485,2023-02-03,307.42162698357157,Gatwick Airport
36486,2023-02-04,307.040338345613,Gatwick Airport
36487,2023-02-05,306.64975510840685,Gatwick Airport
36488,2023-02-06,306.87726854210996,Gatwick Airport
36489,2023-02-07,308.3188318999879,Gatwick Airport
36490,2023-02-08,308.43223031670425,Gatwick Airport
36491,2023-02-09,308.013024188033,Gatwick Airport
36492,2023-02-10,307.5053872030332,Gatwick Airport
36493,2023-02-11,305.7462559747072,Gatwick Airport
36494,2023-02-12,304.37170325419834,Gatwick Airport
36495,2023-02-13,305.0125251478938,Gatwick Airport
36496,2023-02-14,304.9742841329809,Gatwick Airport
36497,2023-02-15,305.35598354273924,Gatwick Airport
36498,2023-02-16,305.4293172443669,Gatwick Airport
36499,2023-02-17,305.3445056129696,Gatwick Airport
36500,2023-02-18,304.7742984287969,Gatwick Airport
36501,2023-02-19,303.88658499939424,Gatwick Airport
36502,2023-02-20,304.16992858006154,Gatwick Airport
36503,2023-02-21,303.5415258366562,Gatwick Airport
36504,2023-02-22,303.9165207811203,Gatwick Airport
36505,2023-02-23,304.1427436050856,Gatwick Airport
36506,2023-02-24,303.68885310357655,Gatwick Airport
36507,2023-02-25,303.35212698334834,Gatwick Airport
36508,2023-02-26,302.47918870123544,Gatwick Airport
36509,2023-02-27,303.07588485718634,Gatwick Airport
36510,2023-02-28,303.8905283443008,Gatwick Airport
36511,2023-03-01,304.78344363603554,Gatwick Airport
36512,2023-03-02,304.83964662072424,Gatwick Airport
36513,2023-03-03,303.9125230327521,Gatwick Airport
36514,2023-03-04,303.5485332718655,Gatwick Airport
36515,2023-03-05,304.10166897758705,Gatwick Airport
36516,2023-03-06,304.391819570869,Gatwick Airport
36517,2023-03-07,305.8975670125337,Gatwick Airport
36518,2023-03-08,306.39467110669256,Gatwick Airport
36519,2023-03-09,307.5374455373355,Gatwick Airport
36520,2023-03-10,307.85003077823046,Gatwick Airport
36521,2023-03-11,307.235269236647,Gatwick Airport
36522,2023-03-12,306.88279784754604,Gatwick Airport
36523,2023-03-13,308.691964697928,Gatwick Airport
36524,2023-03-14,309.7845693578909,Gatwick Airport
36525,2023-03-15,311.17131853977344,Gatwick Airport
36526,2023-03-16,312.2237099604242,Gatwick Airport
36527,2023-03-17,311.0556830681156,Gatwick Airport
36528,2023-03-18,309.3553896325158,Gatwick Airport
36529,2023-03-19,309.82688003227713,Gatwick Airport
36530,2023-03-20,311.1918514890194,Gatwick Airport
36531,2023-03-21,311.94756011602124,Gatwick Airport
36532,2023-03-22,313.5252079638399,Gatwick Airport
36533,2023-03-23,313.28175207578374,Gatwick Airport
36534,2023-03-24,313.9261633590759,Gatwick Airport
36535,2023-03-25,312.96933436227266,Gatwick Airport
36536,2023-03-26,312.94896387119724,Gatwick Airport
36537,2023-03-27,313.1149713591556,Gatwick Airport
36538,2023-03-28,314.90988925709144,Gatwick Airport
36539,2023-03-29,316.2008416320503,Gatwick Airport
36540,2023-03-30,316.5519676975859,Gatwick Airport
36541,2023-03-31,316.02119503824633,Gatwick Airport
36542,2023-04-01,314.4152477009114,Gatwick Airport
36543,2023-04-02,315.3874655540787,Gatwick Airport
36544,2023-04-03,315.2943269509572,Gatwick Airport
36545,2023-04-04,316.8217238764514,Gatwick Airport
36546,2023-04-05,317.27916758407855,Gatwick Airport
36547,2023-04-06,317.42051311011227,Gatwick Airport
36548,2023-04-07,316.92812868608183,Gatwick Airport
36549,2023-04-08,317.0127554391125,Gatwick Airport
36550,2023-04-09,316.4533596430635,Gatwick Airport
36551,2023-04-10,316.1146978613312,Gatwick Airport
36552,2023-04-11,317.3545796939696,Gatwick Airport
36553,2023-04-12,317.6171886820497,Gatwick Airport
36554,2023-04-13,318.1957049375923,Gatwick Airport
36555,2023-04-14,317.6336894622032,Gatwick Airport
36556,2023-04-15,316.8950377103141,Gatwick Airport
36557,2023-04-16,316.3628898902352,Gatwick Airport
36558,2023-04-17,318.2082936638115,Gatwick Airport
36559,2023-04-18,319.559249001684,Gatwick Airport
36560,2023-04-19,320.75176160886144,Gatwick Airport
36561,2023-04-20,320.43946704162505,Gatwick Airport
36562,2023-04-21,319.6226442718485,Gatwick Airport
36563,2023-04-22,319.45557761017824,Gatwick Airport
36564,2023-04-23,320.28141210819587,Gatwick Airport
36565,2023-04-24,321.1723179238924,Gatwick Airport
36566,2023-04-25,321.8731049439361,Gatwick Airport
36567,2023-04-26,322.24007535874375,Gatwick Airport
36568,2023-04-27,322.59388998191827,Gatwick Airport
36569,2023-04-28,322.60074090689915,Gatwick Airport
36570,2023-04-29,322.37115749321924,Gatwick Airport
36571,2023-04-30,322.83467627018183,Gatwick Airport
36572,2023-05-01,323.68991810249275,Gatwick Airport
36573,2023-05-02,324.39137121145427,Gatwick Airport
36574,2023-05-03,324.3394554704827,Gatwick Airport
36575,2023-05-04,324.45278310938164,Gatwick Airport
36576,2023-05-05,324.54691828791897,Gatwick Airport
36577,2023-05-06,323.23305947396483,Gatwick Airport
36578,2023-05-07,323.29487421898693,Gatwick Airport
36579,2023-05-08,324.22990551626816,Gatwick Airport
36580,2023-05-09,324.8374345099378,Gatwick Airport
36581,2023-05-10,324.5787716079308,Gatwick Airport
36582,2023-05-11,323.67648702650104,Gatwick Airport
36583,2023-05-12,322.3475000900248,Gatwick Airport
36584,2023-05-13,320.0280956422695,Gatwick Airport
36585,2023-05-14,319.1993131636,Gatwick Airport
36586,2023-05-15,319.57686826492846,Gatwick Airport
36587,2023-05-16,320.5907651327655,Gatwick Airport
36588,2023-05-17,321.0028445921449,Gatwick Airport
36589,2023-05-18,320.3539924550835,Gatwick Airport
36590,2023-05-19,319.973521002391,Gatwick Airport
36591,2023-05-20,320.583789023557,Gatwick Airport
36592,2023-05-21,319.9127329419734,Gatwick Airport
36593,2023-05-22,320.48931754054735,Gatwick Airport
36594,2023-05-23,320.51805486602825,Gatwick Airport
36595,2023-05-24,321.1930715028748,Gatwick Airport
36596,2023-05-25,320.19524237847634,Gatwick Airport
36597,2023-05-26,320.21878439664795,Gatwick Airport
36598,2023-05-27,318.8807830598491,Gatwick Airport
36599,2023-05-28,319.4612054251209,Gatwick Airport
36600,2023-05-29,320.4599745905559,Gatwick Airport
36601,2023-05-30,321.30400476847433,Gatwick Airport
36602,2023-05-31,322.0169275730949,Gatwick Airport
36603,2023-06-01,321.5980662264025,Gatwick Airport
36604,2023-06-02,321.0117023379685,Gatwick Airport
36605,2023-06-03,320.8901253824919,Gatwick Airport
36606,2023-06-04,320.2232480340287,Gatwick Airport
36607,2023-06-05,320.9401895863084,Gatwick Airport
36608,2023-06-06,321.8202412343832,Gatwick Airport
36609,2023-06-07,322.14834895183975,Gatwick Airport
36610,2023-06-08,324.222769958338,Gatwick Airport
36611,2023-06-09,323.5735151213185,Gatwick Airport
36612,2023-06-10,323.49037176103184,Gatwick Airport
36613,2023-06-11,323.9956189281872,Gatwick Airport
36614,2023-06-12,325.5296803935104,Gatwick Airport
36615,2023-06-13,326.07122505219013,Gatwick Airport
36616,2023-06-14,327.1528138328604,Gatwick Airport
36617,2023-06-15,327.89042618891074,Gatwick Airport
36618,2023-06-16,328.37038217000173,Gatwick Airport
36619,2023-06-17,326.81276393999036,Gatwick Airport
36620,2023-06-18,327.81087002148547,Gatwick Airport
36621,2023-06-19,327.6239384305987,Gatwick Airport
36622,2023-06-20,329.1168437843315,Gatwick Airport
36623,2023-06-21,329.71110809638327,Gatwick Airport
36624,2023-06-22,329.2938292437212,Gatwick Airport
36625,2023-06-23,330.92399331976935,Gatwick Airport
36626,2023-06-24,329.5951755170808,Gatwick Airport
36627,2023-06-25,328.9867205448144,Gatwick Airport
36628,2023-06-26,331.6465817777217,Gatwick Airport
36629,2023-06-27,332.05165031157094,Gatwick Airport
36630,2023-06-28,333.342002004149,Gatwick Airport
36631,2023-06-29,333.17811261205566,Gatwick Airport
36632,2023-06-30,332.58556524485084,Gatwick Airport
36633,2023-07-01,331.120516718405,Gatwick Airport
36634,2023-07-02,331.12676704963343,Gatwick Airport
36635,2023-07-03,331.7730619158671,Gatwick Airport
36636,2023-07-04,332.48796690715994,Gatwick Airport
36637,2023-07-05,332.46014838514105,Gatwick Airport
36638,2023-07-06,332.7695607887026,Gatwick Airport
36639,2023-07-07,331.8440961891657,Gatwick Airport
36640,2023-07-08,330.020977519284,Gatwick Airport
36641,2023-07-09,331.1776026810541,Gatwick Airport
36642,2023-07-10,332.653632841274,Gatwick Airport
36643,2023-07-11,333.06395104924644,Gatwick Airport
36644,2023-07-12,335.23182104031326,Gatwick Airport
36645,2023-07-13,334.7781349801295,Gatwick Airport
36646,2023-07-14,335.2844395815001,Gatwick Airport
36647,2023-07-15,334.14495677682856,Gatwick Airport
36648,2023-07-16,334.76403419743554,Gatwick Airport
36649,2023-07-17,336.47434551360385,Gatwick Airport
36650,2023-07-18,338.00272547144743,Gatwick Airport
36651,2023-07-19,340.192850193241,Gatwick Airport
36652,2023-07-20,340.1481056518775,Gatwick Airport
36653,2023-07-21,339.2984765630487,Gatwick Airport
36654,2023-07-22,338.90116769351073,Gatwick Airport
36655,2023-07-23,337.6408766390598,Gatwick Airport
36656,2023-07-24,338.45340617150873,Gatwick Airport
36657,2023-07-25,339.6788331810736,Gatwick Airport
36658,2023-07-26,340.36696335068217,Gatwick Airport
36659,2023-07-27,340.31216022829886,Gatwick Airport
36660,2023-07-28,340.188007570577,Gatwick Airport
36661,2023-07-29,339.0041151131824,Gatwick Airport
36662,2023-07-30,337.9358486923679,Gatwick Airport
36663,2023-07-31,338.6003411220552,Gatwick Airport
36664,2023-08-01,339.71209518089745,Gatwick Airport
36665,2023-08-02,342.4144040332216,Gatwick Airport
36666,2023-08-03,343.06281927464227,Gatwick Airport
36667,2023-08-04,342.1815496188998,Gatwick Airport
36668,2023-08-05,340.2379039100846,Gatwick Airport
36669,2023-08-06,340.5492540661473,Gatwick Airport
36670,2023-08-07,340.8370294296592,Gatwick Airport
36671,2023-08-08,341.19965696884753,Gatwick Airport
36672,2023-08-09,341.82425001781,Gatwick Airport
36673,2023-08-10,341.99009930339196,Gatwick Airport
36674,2023-08-11,342.97865088970525,Gatwick Airport
36675,2023-08-12,341.99060453777355,Gatwick Airport
36676,2023-08-13,342.4013659723672,Gatwick Airport
36677,2023-08-14,342.2327860067387,Gatwick Airport
36678,2023-08-15,343.6123288898892,Gatwick Airport
36679,2023-08-16,344.50775972282315,Gatwick Airport
36680,2023-08-17,344.8639581786152,Gatwick Airport
36681,2023-08-18,344.25360570695193,Gatwick Airport
36682,2023-08-19,344.32392220237267,Gatwick Airport
36683,2023-08-20,343.7246279593452,Gatwick Airport
36684,2023-08-21,343.72885522291,Gatwick Airport
36685,2023-08-22,344.59835609228077,Gatwick Airport
36686,2023-08-23,343.5677415840531,Gatwick Airport
36687,2023-08-24,343.60080299458997,Gatwick Airport
36688,2023-08-25,343.3678058227395,Gatwick Airport
36689,2023-08-26,342.4782026897229,Gatwick Airport
36690,2023-08-27,341.9159273632519,Gatwick Airport
36691,2023-08-28,343.0123231338026,Gatwick Airport
36692,2023-08-29,343.03863770897743,Gatwick Airport
36693,2023-08-30,344.24544784921017,Gatwick Airport
36694,2023-08-31,343.6117695259455,Gatwick Airport
36695,2023-09-01,344.4890730255716,Gatwick Airport
36696,2023-09-02,343.0391998800694,Gatwick Airport
36697,2023-09-03,343.10525135416987,Gatwick Airport
36698,2023-09-04,343.65229769949127,Gatwick Airport
36699,2023-09-05,344.5749443467409,Gatwick Airport
36700,2023-09-06,343.9808149382992,Gatwick Airport
36701,2023-09-07,342.897958993535,Gatwick Airport
36702,2023-09-08,342.4017066261234,Gatwick Airport
36703,2023-09-09,341.54077088053396,Gatwick Airport
36704,2023-09-10,341.0296783023567,Gatwick Airport
36705,2023-09-11,339.6759450456984,Gatwick Airport
36706,2023-09-12,339.7831305965136,Gatwick Airport
36707,2023-09-13,339.1137548434835,Gatwick Airport
36708,2023-09-14,338.90968519850185,Gatwick Airport
36709,2023-09-15,338.8451352716118,Gatwick Airport
36710,2023-09-16,338.36818503733946,Gatwick Airport
36711,2023-09-17,338.2621994237537,Gatwick Airport
36712,2023-09-18,338.2795216459492,Gatwick Airport
36713,2023-09-19,339.51493698169986,Gatwick Airport
36714,2023-09-20,340.28780378509015,Gatwick Airport
36715,2023-09-21,339.8614236049273,Gatwick Airport
36716,2023-09-22,339.7022849410865,Gatwick Airport
36717,2023-09-23,339.04931911066797,Gatwick Airport
36718,2023-09-24,338.64505711275615,Gatwick Airport
36719,2023-09-25,338.15939397777566,Gatwick Airport
36720,2023-09-26,338.6625228571293,Gatwick Airport
36721,2023-09-27,337.85672656723483,Gatwick Airport
36722,2023-09-28,337.6408316932009,Gatwick Airport
36723,2023-09-29,338.9409406656552,Gatwick Airport
36724,2023-09-30,337.50600186905467,Gatwick Airport
36725,2023-10-01,338.05587608269815,Gatwick Airport
36726,2023-10-02,337.6389798687131,Gatwick Airport
36727,2023-10-03,338.6386909199194,Gatwick Airport
36728,2023-10-04,339.0907451025959,Gatwick Airport
36729,2023-10-05,337.9722141883086,Gatwick Airport
36730,2023-10-06,338.7620425683617,Gatwick Airport
36731,2023-10-07,336.0159906165497,Gatwick Airport
36732,2023-10-08,335.7754986513446,Gatwick Airport
36733,2023-10-09,335.62515291473073,Gatwick Airport
36734,2023-10-10,336.5866175275912,Gatwick Airport
36735,2023-10-11,337.2348139914419,Gatwick Airport
36736,2023-10-12,338.5001213505782,Gatwick Airport
36737,2023-10-13,337.881987226373,Gatwick Airport
36738,2023-10-14,336.23183615026505,Gatwick Airport
36739,2023-10-15,337.0011363019408,Gatwick Airport
36740,2023-10-16,336.54244264967934,Gatwick Airport
36741,2023-10-17,337.98352370061366,Gatwick Airport
36742,2023-10-18,338.9391292390523,Gatwick Airport
36743,2023-10-19,338.2250828397505,Gatwick Airport
36744,2023-10-20,338.47129805322015,Gatwick Airport
36745,2023-10-21,337.1050224089503,Gatwick Airport
36746,2023-10-22,338.835835728433,Gatwick Airport
